Rank,Club,Country,Level,Elo,From,To
86,Levante,ESP,1,1627.35131836,1964-03-09,1964-03-13
87,Levante,ESP,1,1627.35131836,1964-03-14,1964-03-15
92,Levante,ESP,1,1623.09118652,1964-03-16,1964-03-18
89,Levante,ESP,1,1623.09118652,1964-03-19,1964-03-19
74,Levante,ESP,1,1634.66943359,1964-03-20,1964-03-22
80,Levante,ESP,1,1629.98864746,1964-03-23,1964-03-25
82,Levante,ESP,1,1629.98864746,1964-03-26,1964-03-28
83,Levante,ESP,1,1629.98864746,1964-03-29,1964-03-29
77,Levante,ESP,1,1634.76025391,1964-03-30,1964-03-30
76,Levante,ESP,1,1634.76025391,1964-03-31,1964-04-01
74,Levante,ESP,1,1634.76025391,1964-04-02,1964-04-05
73,Levante,ESP,1,1634.76025391,1964-04-06,1964-04-12
70,Levante,ESP,1,1641.52172852,1964-04-13,1964-04-13
69,Levante,ESP,1,1641.52172852,1964-04-14,1964-04-14
70,Levante,ESP,1,1641.52172852,1964-04-15,1964-04-18
68,Levante,ESP,1,1641.52172852,1964-04-19,1964-04-19
71,Levante,ESP,1,1636.89404297,1964-04-20,1964-04-21
72,Levante,ESP,1,1636.89404297,1964-04-22,1964-04-22
72,Levante,ESP,1,1637.02209473,1964-04-23,1964-04-24
73,Levante,ESP,1,1637.02209473,1964-04-25,1964-04-25
71,Levante,ESP,1,1637.02209473,1964-04-26,1964-04-26
77,Levante,ESP,1,1629.56970215,1964-04-27,1964-04-29
82,Levante,ESP,1,1629.56970215,1964-04-30,1964-05-03
83,Levante,ESP,1,1629.56970215,1964-05-04,1964-05-05
82,Levante,ESP,1,1629.56970215,1964-05-06,1964-05-06
84,Levante,ESP,1,1629.56970215,1964-05-07,1964-05-07
84,Levante,ESP,1,1629.77368164,1964-05-08,1964-05-10
83,Levante,ESP,1,1629.77368164,1964-05-11,1964-05-12
82,Levante,ESP,1,1629.77368164,1964-05-13,1964-05-20
83,Levante,ESP,1,1629.77368164,1964-05-21,1964-05-27
92,Levante,ESP,1,1619.94287109,1964-05-28,1964-05-28
93,Levante,ESP,1,1619.94287109,1964-05-29,1964-05-30
92,Levante,ESP,1,1619.94287109,1964-05-31,1964-05-31
91,Levante,ESP,1,1619.94287109,1964-06-01,1964-06-02
90,Levante,ESP,1,1619.94287109,1964-06-03,1964-06-06
91,Levante,ESP,1,1619.94287109,1964-06-07,1964-06-18
90,Levante,ESP,1,1619.94287109,1964-06-19,1964-06-24
91,Levante,ESP,1,1619.94287109,1964-06-25,1964-07-01
84,Levante,ESP,1,1619.94287109,1964-07-02,1964-07-06
85,Levante,ESP,1,1619.94287109,1964-07-07,1964-07-10
86,Levante,ESP,1,1619.94287109,1964-07-11,1964-07-20
88,Levante,ESP,1,1619.94287109,1964-07-21,1964-08-01
87,Levante,ESP,1,1619.94287109,1964-08-02,1964-08-05
88,Levante,ESP,1,1619.94287109,1964-08-06,1964-08-22
89,Levante,ESP,1,1619.94287109,1964-08-23,1964-08-23
87,Levante,ESP,1,1619.94287109,1964-08-24,1964-08-26
86,Levante,ESP,1,1619.94287109,1964-08-27,1964-08-29
88,Levante,ESP,1,1619.94287109,1964-08-30,1964-09-02
86,Levante,ESP,1,1619.94287109,1964-09-03,1964-09-03
85,Levante,ESP,1,1619.94287109,1964-09-04,1964-09-04
83,Levante,ESP,1,1619.94287109,1964-09-05,1964-09-05
85,Levante,ESP,1,1619.94287109,1964-09-06,1964-09-06
89,Levante,ESP,1,1619.96166992,1964-09-07,1964-09-09
90,Levante,ESP,1,1619.96166992,1964-09-10,1964-09-12
91,Levante,ESP,1,1619.96166992,1964-09-13,1964-09-13
97,Levante,ESP,1,1615.20092773,1964-09-14,1964-09-16
93,Levante,ESP,1,1615.20092773,1964-09-17,1964-09-19
98,Levante,ESP,1,1612.55102539,1964-09-20,1964-09-23
98,Levante,ESP,1,1612.58874512,1964-09-24,1964-09-26
97,Levante,ESP,1,1612.58874512,1964-09-27,1964-09-27
None,Levante,ESP,1,1603.28564453,1964-09-28,1964-10-04
None,Levante,ESP,1,1601.44763184,1964-10-05,1964-10-11
90,Levante,ESP,1,1616.90673828,1964-10-12,1964-10-12
87,Levante,ESP,1,1616.90673828,1964-10-13,1964-10-14
86,Levante,ESP,1,1616.96765137,1964-10-15,1964-10-16
85,Levante,ESP,1,1616.96765137,1964-10-17,1964-10-18
88,Levante,ESP,1,1614.65539551,1964-10-19,1964-10-21
89,Levante,ESP,1,1614.65539551,1964-10-22,1964-10-25
88,Levante,ESP,1,1618.65551758,1964-10-26,1964-10-30
87,Levante,ESP,1,1618.65551758,1964-10-31,1964-11-01
83,Levante,ESP,1,1623.01599121,1964-11-02,1964-11-07
81,Levante,ESP,1,1623.01599121,1964-11-08,1964-11-08
88,Levante,ESP,1,1617.19689941,1964-11-09,1964-11-11
89,Levante,ESP,1,1617.19689941,1964-11-12,1964-11-14
88,Levante,ESP,1,1617.19689941,1964-11-15,1964-11-18
85,Levante,ESP,1,1622.19616699,1964-11-19,1964-11-21
86,Levante,ESP,1,1622.19616699,1964-11-22,1964-11-22
89,Levante,ESP,1,1618.69616699,1964-11-23,1964-11-29
91,Levante,ESP,1,1614.24365234,1964-11-30,1964-12-02
93,Levante,ESP,1,1614.93933105,1964-12-03,1964-12-05
95,Levante,ESP,1,1614.93933105,1964-12-06,1964-12-06
92,Levante,ESP,1,1620.21166992,1964-12-07,1964-12-08
90,Levante,ESP,1,1620.9263916,1964-12-09,1964-12-09
91,Levante,ESP,1,1620.9263916,1964-12-10,1964-12-12
90,Levante,ESP,1,1620.9263916,1964-12-13,1964-12-13
89,Levante,ESP,1,1620.15161133,1964-12-14,1964-12-16
90,Levante,ESP,1,1620.15161133,1964-12-17,1964-12-20
87,Levante,ESP,1,1625.21459961,1964-12-21,1964-12-27
90,Levante,ESP,1,1621.60742188,1964-12-28,1965-01-01
91,Levante,ESP,1,1621.60742188,1965-01-02,1965-01-03
94,Levante,ESP,1,1616.42272949,1965-01-04,1965-01-10
89,Levante,ESP,1,1622.09790039,1965-01-11,1965-01-16
87,Levante,ESP,1,1622.09790039,1965-01-17,1965-01-17
88,Levante,ESP,1,1620.14758301,1965-01-18,1965-01-20
96,Levante,ESP,1,1615.59802246,1965-01-21,1965-01-23
94,Levante,ESP,1,1615.59802246,1965-01-24,1965-01-24
87,Levante,ESP,1,1622.56408691,1965-01-25,1965-01-30
88,Levante,ESP,1,1622.56408691,1965-01-31,1965-01-31
88,Levante,ESP,1,1621.03393555,1965-02-01,1965-02-03
84,Levante,ESP,1,1626.76794434,1965-02-04,1965-02-06
85,Levante,ESP,1,1626.76794434,1965-02-07,1965-02-07
91,Levante,ESP,1,1618.57958984,1965-02-08,1965-02-10
93,Levante,ESP,1,1618.57958984,1965-02-11,1965-02-13
94,Levante,ESP,1,1618.57958984,1965-02-14,1965-02-14
97,Levante,ESP,1,1613.87744141,1965-02-15,1965-02-17
98,Levante,ESP,1,1613.87744141,1965-02-18,1965-02-21
None,Levante,ESP,1,1600.93347168,1965-02-22,1965-02-24
None,Levante,ESP,1,1589.6081543,1965-02-25,1965-02-28
None,Levante,ESP,1,1587.02197266,1965-03-01,1965-03-07
None,Levante,ESP,1,1594.02954102,1965-03-08,1965-03-17
None,Levante,ESP,1,1588.84570312,1965-03-18,1965-03-21
None,Levante,ESP,1,1593.11999512,1965-03-22,1965-03-28
None,Levante,ESP,1,1590.31787109,1965-03-29,1965-04-04
None,Levante,ESP,1,1585.55041504,1965-04-05,1965-04-07
None,Levante,ESP,1,1585.64733887,1965-04-08,1965-04-11
None,Levante,ESP,1,1582.00146484,1965-04-12,1965-04-18
None,Levante,ESP,1,1589.80737305,1965-04-19,1965-04-28
None,Levante,ESP,1,1581.35839844,1965-04-29,1965-07-01
None,Levante,ESP,2,1298.8338623,1973-07-01,1973-09-01
None,Levante,ESP,2,1296.64538574,1973-09-02,1973-09-08
None,Levante,ESP,2,1300.49816895,1973-09-09,1973-09-15
None,Levante,ESP,2,1290.56323242,1973-09-16,1973-09-19
None,Levante,ESP,2,1261.99145508,1973-09-20,1973-09-23
None,Levante,ESP,2,1259.63586426,1973-09-24,1973-09-30
None,Levante,ESP,2,1266.34436035,1973-10-01,1973-10-03
None,Levante,ESP,2,1278.33581543,1973-10-04,1973-10-07
None,Levante,ESP,2,1276.56311035,1973-10-08,1973-10-14
None,Levante,ESP,2,1280.64404297,1973-10-15,1973-10-24
None,Levante,ESP,2,1275.53381348,1973-10-25,1973-10-28
None,Levante,ESP,2,1272.98876953,1973-10-29,1973-11-04
None,Levante,ESP,2,1268.89440918,1973-11-05,1973-11-07
None,Levante,ESP,2,1262.75744629,1973-11-08,1973-11-11
None,Levante,ESP,2,1259.69470215,1973-11-12,1973-11-18
None,Levante,ESP,2,1253.72363281,1973-11-19,1973-11-25
None,Levante,ESP,2,1251.64099121,1973-11-26,1973-12-02
None,Levante,ESP,2,1249.46142578,1973-12-03,1973-12-09
None,Levante,ESP,2,1247.40698242,1973-12-10,1973-12-16
None,Levante,ESP,2,1277.71960449,1973-12-17,1973-12-23
None,Levante,ESP,2,1284.96948242,1973-12-24,1973-12-30
None,Levante,ESP,2,1281.55957031,1973-12-31,1974-01-06
None,Levante,ESP,2,1268.08898926,1974-01-07,1974-01-13
None,Levante,ESP,2,1265.24572754,1974-01-14,1974-01-20
None,Levante,ESP,2,1261.16955566,1974-01-21,1974-01-27
None,Levante,ESP,2,1259.46496582,1974-01-28,1974-02-03
None,Levante,ESP,2,1249.92822266,1974-02-04,1974-02-10
None,Levante,ESP,2,1247.71569824,1974-02-11,1974-02-17
None,Levante,ESP,2,1258.3795166,1974-02-18,1974-02-24
None,Levante,ESP,2,1257.86828613,1974-02-25,1974-03-03
None,Levante,ESP,2,1254.63012695,1974-03-04,1974-03-06
None,Levante,ESP,2,1265.76794434,1974-03-07,1974-03-10
None,Levante,ESP,2,1271.66125488,1974-03-11,1974-03-17
None,Levante,ESP,2,1269.87182617,1974-03-18,1974-03-21
None,Levante,ESP,2,1268.57739258,1974-03-22,1974-03-24
None,Levante,ESP,2,1276.53979492,1974-03-25,1974-03-31
None,Levante,ESP,2,1284.92797852,1974-04-01,1974-04-07
None,Levante,ESP,2,1282.40722656,1974-04-08,1974-04-10
None,Levante,ESP,2,1286.29577637,1974-04-11,1974-04-13
None,Levante,ESP,2,1293.19384766,1974-04-14,1974-04-21
None,Levante,ESP,2,1297.86462402,1974-04-22,1974-04-24
None,Levante,ESP,2,1307.46044922,1974-04-25,1974-04-27
None,Levante,ESP,2,1303.88415527,1974-04-28,1974-05-05
None,Levante,ESP,2,1309.32434082,1974-05-06,1974-05-12
None,Levante,ESP,2,1305.44812012,1974-05-13,1974-05-15
None,Levante,ESP,2,1308.07836914,1974-05-16,1974-05-17
None,Levante,ESP,2,1302.50085449,1974-05-18,1974-05-19
None,Levante,ESP,2,1287.13012695,1974-05-20,1974-05-26
None,Levante,ESP,2,1284.72277832,1974-05-27,1974-07-05
None,Levante,ESP,2,1332.92834473,1976-07-03,1976-09-04
None,Levante,ESP,2,1330.51574707,1976-09-05,1976-09-12
None,Levante,ESP,2,1334.2175293,1976-09-13,1976-09-15
None,Levante,ESP,2,1343.85827637,1976-09-16,1976-09-19
None,Levante,ESP,2,1358.59399414,1976-09-20,1976-09-26
None,Levante,ESP,2,1354.70898438,1976-09-27,1976-09-29
None,Levante,ESP,2,1370.46472168,1976-09-30,1976-10-03
None,Levante,ESP,2,1366.6940918,1976-10-04,1976-10-12
None,Levante,ESP,2,1361.64135742,1976-10-13,1976-10-17
None,Levante,ESP,2,1358.40979004,1976-10-18,1976-10-20
None,Levante,ESP,2,1359.53662109,1976-10-21,1976-10-23
None,Levante,ESP,2,1368.94421387,1976-10-24,1976-10-31
None,Levante,ESP,2,1366.93786621,1976-11-01,1976-11-03
None,Levante,ESP,2,1369.33447266,1976-11-04,1976-11-04
None,Levante,ESP,2,1376.33337402,1976-11-05,1976-11-07
None,Levante,ESP,2,1364.0111084,1976-11-08,1976-11-14
None,Levante,ESP,2,1379.03308105,1976-11-15,1976-11-21
None,Levante,ESP,2,1382.53845215,1976-11-22,1976-11-24
None,Levante,ESP,2,1386.34179688,1976-11-25,1976-11-27
None,Levante,ESP,2,1383.38061523,1976-11-28,1976-12-05
None,Levante,ESP,2,1378.68896484,1976-12-06,1976-12-08
None,Levante,ESP,2,1382.83581543,1976-12-09,1976-12-12
None,Levante,ESP,2,1378.50292969,1976-12-13,1976-12-18
None,Levante,ESP,2,1385.00891113,1976-12-19,1977-01-02
None,Levante,ESP,2,1391.01940918,1977-01-03,1977-01-09
None,Levante,ESP,2,1389.66882324,1977-01-10,1977-01-16
None,Levante,ESP,2,1397.2253418,1977-01-17,1977-01-23
None,Levante,ESP,2,1393.375,1977-01-24,1977-01-30
None,Levante,ESP,2,1389.13012695,1977-01-31,1977-02-06
None,Levante,ESP,2,1387.32019043,1977-02-07,1977-02-13
None,Levante,ESP,2,1384.30615234,1977-02-14,1977-02-20
None,Levante,ESP,2,1380.42431641,1977-02-21,1977-02-27
None,Levante,ESP,2,1387.36816406,1977-02-28,1977-03-02
None,Levante,ESP,2,1387.1159668,1977-03-03,1977-03-05
None,Levante,ESP,2,1382.625,1977-03-06,1977-03-13
None,Levante,ESP,2,1379.77929688,1977-03-14,1977-03-16
None,Levante,ESP,2,1382.26281738,1977-03-17,1977-03-20
None,Levante,ESP,2,1396.3848877,1977-03-21,1977-04-03
None,Levante,ESP,2,1376.40039062,1977-04-04,1977-04-06
None,Levante,ESP,2,1382.38916016,1977-04-07,1977-04-09
None,Levante,ESP,2,1375.08117676,1977-04-10,1977-04-20
None,Levante,ESP,2,1366.15795898,1977-04-21,1977-04-24
None,Levante,ESP,2,1371.95373535,1977-04-25,1977-05-01
None,Levante,ESP,2,1367.0098877,1977-05-02,1977-05-04
None,Levante,ESP,2,1367.37109375,1977-05-05,1977-05-08
None,Levante,ESP,2,1371.28588867,1977-05-09,1977-05-15
None,Levante,ESP,2,1366.57666016,1977-05-16,1977-05-18
None,Levante,ESP,2,1364.0703125,1977-05-19,1977-05-21
None,Levante,ESP,2,1360.33947754,1977-05-22,1977-05-29
None,Levante,ESP,2,1357.57116699,1977-05-30,1977-06-05
None,Levante,ESP,2,1365.10620117,1977-06-06,1977-07-01
None,Levante,ESP,2,1410.90039062,1979-07-01,1979-09-02
None,Levante,ESP,2,1415.29785156,1979-09-03,1979-09-09
None,Levante,ESP,2,1410.90307617,1979-09-10,1979-09-16
None,Levante,ESP,2,1420.58935547,1979-09-17,1979-09-19
None,Levante,ESP,2,1405.43371582,1979-09-20,1979-09-22
None,Levante,ESP,2,1401.36682129,1979-09-23,1979-09-30
None,Levante,ESP,2,1398.28930664,1979-10-01,1979-10-03
None,Levante,ESP,2,1395.26977539,1979-10-04,1979-10-07
None,Levante,ESP,2,1402.51013184,1979-10-08,1979-10-14
None,Levante,ESP,2,1389.16967773,1979-10-15,1979-10-21
None,Levante,ESP,2,1384.43933105,1979-10-22,1979-10-24
None,Levante,ESP,2,1380.46899414,1979-10-25,1979-10-28
None,Levante,ESP,2,1378.83630371,1979-10-29,1979-11-04
None,Levante,ESP,2,1376.77612305,1979-11-05,1979-11-07
None,Levante,ESP,2,1389.85131836,1979-11-08,1979-11-11
None,Levante,ESP,2,1379.15673828,1979-11-12,1979-11-18
None,Levante,ESP,2,1374.70361328,1979-11-19,1979-11-25
None,Levante,ESP,2,1368.55615234,1979-11-26,1979-12-02
None,Levante,ESP,2,1375.93212891,1979-12-03,1979-12-16
None,Levante,ESP,2,1373.68493652,1979-12-17,1979-12-30
None,Levante,ESP,2,1381.49157715,1979-12-31,1980-01-06
None,Levante,ESP,2,1394.57421875,1980-01-07,1980-01-13
None,Levante,ESP,2,1400.80358887,1980-01-14,1980-01-19
None,Levante,ESP,2,1397.30810547,1980-01-20,1980-01-27
None,Levante,ESP,2,1393.36877441,1980-01-28,1980-02-03
None,Levante,ESP,2,1401.06079102,1980-02-04,1980-02-10
None,Levante,ESP,2,1408.78027344,1980-02-11,1980-02-17
None,Levante,ESP,2,1415.66870117,1980-02-18,1980-02-24
None,Levante,ESP,2,1413.08154297,1980-02-25,1980-03-02
None,Levante,ESP,2,1418.87268066,1980-03-03,1980-03-05
None,Levante,ESP,2,1414.62158203,1980-03-06,1980-03-09
None,Levante,ESP,2,1418.62219238,1980-03-10,1980-03-16
None,Levante,ESP,2,1424.94836426,1980-03-17,1980-03-19
None,Levante,ESP,2,1430.88598633,1980-03-20,1980-03-23
None,Levante,ESP,2,1428.4465332,1980-03-24,1980-03-30
None,Levante,ESP,2,1433.60925293,1980-03-31,1980-04-06
None,Levante,ESP,2,1439.78747559,1980-04-07,1980-04-09
None,Levante,ESP,2,1444.3614502,1980-04-10,1980-04-13
None,Levante,ESP,2,1432.17468262,1980-04-14,1980-04-20
None,Levante,ESP,2,1435.98669434,1980-04-21,1980-04-23
None,Levante,ESP,2,1437.73925781,1980-04-24,1980-04-27
None,Levante,ESP,2,1443.57141113,1980-04-28,1980-05-04
None,Levante,ESP,2,1431.32226562,1980-05-05,1980-05-11
None,Levante,ESP,2,1436.8807373,1980-05-12,1980-05-14
None,Levante,ESP,2,1437.59301758,1980-05-15,1980-05-18
None,Levante,ESP,2,1440.29943848,1980-05-19,1980-05-25
None,Levante,ESP,2,1453.48339844,1980-05-26,1980-06-01
None,Levante,ESP,2,1459.65356445,1980-06-02,1980-09-07
None,Levante,ESP,2,1465.65905762,1980-09-08,1980-09-14
None,Levante,ESP,2,1471.18212891,1980-09-15,1980-09-16
None,Levante,ESP,2,1472.49816895,1980-09-17,1980-09-17
None,Levante,ESP,2,1474.46142578,1980-09-18,1980-09-21
None,Levante,ESP,2,1479.16723633,1980-09-22,1980-09-28
None,Levante,ESP,2,1481.84802246,1980-09-29,1980-10-01
None,Levante,ESP,2,1470.15002441,1980-10-02,1980-10-05
None,Levante,ESP,2,1462.7565918,1980-10-06,1980-10-12
None,Levante,ESP,2,1458.24707031,1980-10-13,1980-10-19
None,Levante,ESP,2,1453.7442627,1980-10-20,1980-10-22
None,Levante,ESP,2,1460.28137207,1980-10-23,1980-10-26
None,Levante,ESP,2,1455.85632324,1980-10-27,1980-11-02
None,Levante,ESP,2,1450.33874512,1980-11-03,1980-11-05
None,Levante,ESP,2,1438.00317383,1980-11-06,1980-11-09
None,Levante,ESP,2,1444.43554688,1980-11-10,1980-11-16
None,Levante,ESP,2,1467.32373047,1980-11-17,1980-11-23
None,Levante,ESP,2,1471.6027832,1980-11-24,1980-11-26
None,Levante,ESP,2,1470.1484375,1980-11-27,1980-11-30
None,Levante,ESP,2,1464.36340332,1980-12-01,1980-12-07
None,Levante,ESP,2,1461.99523926,1980-12-08,1980-12-10
None,Levante,ESP,2,1454.85705566,1980-12-11,1980-12-14
None,Levante,ESP,2,1458.68847656,1980-12-15,1980-12-21
None,Levante,ESP,2,1472.25341797,1980-12-22,1980-12-28
None,Levante,ESP,2,1474.48278809,1980-12-29,1981-01-04
None,Levante,ESP,2,1467.68603516,1981-01-05,1981-01-11
None,Levante,ESP,2,1474.67858887,1981-01-12,1981-01-18
None,Levante,ESP,2,1481.2578125,1981-01-19,1981-01-25
None,Levante,ESP,2,1475.70214844,1981-01-26,1981-02-01
None,Levante,ESP,2,1462.33496094,1981-02-02,1981-02-08
None,Levante,ESP,2,1455.34411621,1981-02-09,1981-02-15
None,Levante,ESP,2,1449.44177246,1981-02-16,1981-02-21
None,Levante,ESP,2,1461.34875488,1981-02-22,1981-03-01
None,Levante,ESP,2,1464.4967041,1981-03-02,1981-03-04
None,Levante,ESP,2,1466.58630371,1981-03-05,1981-03-08
None,Levante,ESP,2,1461.45996094,1981-03-09,1981-03-15
None,Levante,ESP,2,1464.44519043,1981-03-16,1981-03-19
None,Levante,ESP,2,1467.91113281,1981-03-20,1981-03-22
None,Levante,ESP,2,1463.25183105,1981-03-23,1981-03-29
None,Levante,ESP,2,1446.35180664,1981-03-30,1981-04-05
None,Levante,ESP,2,1440.78881836,1981-04-06,1981-04-08
None,Levante,ESP,2,1442.9630127,1981-04-09,1981-04-11
None,Levante,ESP,2,1438.47619629,1981-04-12,1981-04-19
None,Levante,ESP,2,1444.51501465,1981-04-20,1981-04-22
None,Levante,ESP,2,1444.90625,1981-04-23,1981-04-25
None,Levante,ESP,2,1455.93005371,1981-04-26,1981-05-03
None,Levante,ESP,2,1461.30981445,1981-05-04,1981-05-10
None,Levante,ESP,2,1452.79321289,1981-05-11,1981-05-17
None,Levante,ESP,2,1433.76135254,1981-05-18,1981-05-24
None,Levante,ESP,2,1430.36743164,1981-05-25,1981-05-27
None,Levante,ESP,2,1426.41577148,1981-05-28,1981-09-15
None,Levante,ESP,2,1431.09216309,1981-09-16,1981-09-16
None,Levante,ESP,2,1421.75317383,1981-09-17,1981-09-20
None,Levante,ESP,2,1412.60595703,1981-09-21,1981-09-27
None,Levante,ESP,2,1404.20153809,1981-09-28,1981-09-30
None,Levante,ESP,2,1399.65893555,1981-10-01,1981-10-01
None,Levante,ESP,2,1398.32275391,1981-10-02,1981-10-04
None,Levante,ESP,2,1394.01025391,1981-10-05,1981-10-07
None,Levante,ESP,2,1399.19750977,1981-10-08,1981-10-11
None,Levante,ESP,2,1391.4876709,1981-10-12,1981-10-18
None,Levante,ESP,2,1397.33068848,1981-10-19,1981-10-21
None,Levante,ESP,2,1396.69396973,1981-10-22,1981-10-24
None,Levante,ESP,2,1392.06201172,1981-10-25,1981-11-01
None,Levante,ESP,2,1395.97668457,1981-11-02,1981-11-04
None,Levante,ESP,2,1410.22497559,1981-11-05,1981-11-08
None,Levante,ESP,2,1414.25134277,1981-11-09,1981-11-11
None,Levante,ESP,2,1423.41040039,1981-11-12,1981-11-15
None,Levante,ESP,2,1418.41369629,1981-11-16,1981-11-22
None,Levante,ESP,2,1416.203125,1981-11-23,1981-11-25
None,Levante,ESP,2,1425.06274414,1981-11-26,1981-11-29
None,Levante,ESP,2,1430.57946777,1981-11-30,1981-12-06
None,Levante,ESP,2,1435.87988281,1981-12-07,1981-12-09
None,Levante,ESP,2,1432.59729004,1981-12-10,1981-12-13
None,Levante,ESP,2,1424.19091797,1981-12-14,1981-12-20
None,Levante,ESP,2,1418.32385254,1981-12-21,1981-12-27
None,Levante,ESP,2,1415.20654297,1981-12-28,1982-01-02
None,Levante,ESP,2,1410.69934082,1982-01-03,1982-01-10
None,Levante,ESP,2,1406.75512695,1982-01-11,1982-01-17
None,Levante,ESP,2,1402.35668945,1982-01-18,1982-01-23
None,Levante,ESP,2,1392.2791748,1982-01-24,1982-01-31
None,Levante,ESP,2,1398.9708252,1982-02-01,1982-02-07
None,Levante,ESP,2,1391.41821289,1982-02-08,1982-02-14
None,Levante,ESP,2,1375.34094238,1982-02-15,1982-02-21
None,Levante,ESP,2,1370.77978516,1982-02-22,1982-02-28
None,Levante,ESP,2,1360.75488281,1982-03-01,1982-03-03
None,Levante,ESP,2,1361.50769043,1982-03-04,1982-03-07
None,Levante,ESP,2,1354.078125,1982-03-08,1982-03-13
None,Levante,ESP,2,1342.9901123,1982-03-14,1982-03-17
None,Levante,ESP,2,1322.3782959,1982-03-18,1982-03-21
None,Levante,ESP,2,1320.88952637,1982-03-22,1982-03-28
None,Levante,ESP,2,1309.69494629,1982-03-29,1982-04-04
None,Levante,ESP,2,1306.62475586,1982-04-05,1982-04-07
None,Levante,ESP,2,1310.40771484,1982-04-08,1982-04-11
None,Levante,ESP,2,1317.77197266,1982-04-12,1982-04-18
None,Levante,ESP,2,1315.03039551,1982-04-19,1982-04-21
None,Levante,ESP,2,1316.81030273,1982-04-22,1982-04-25
None,Levante,ESP,2,1318.57873535,1982-04-26,1982-05-02
None,Levante,ESP,2,1315.74194336,1982-05-03,1982-05-09
None,Levante,ESP,2,1309.02941895,1982-05-10,1982-05-12
None,Levante,ESP,2,1313.09228516,1982-05-13,1982-05-16
None,Levante,ESP,2,1307.93017578,1982-05-17,1982-05-23
None,Levante,ESP,2,1294.12426758,1982-05-24,1982-07-06
None,Levante,ESP,2,1382.61682129,1989-07-02,1989-09-03
None,Levante,ESP,2,1367.28173828,1989-09-04,1989-09-10
None,Levante,ESP,2,1370.70983887,1989-09-11,1989-09-12
None,Levante,ESP,2,1370.74731445,1989-09-13,1989-09-13
None,Levante,ESP,2,1368.28308105,1989-09-14,1989-09-14
